Date,US Bonds,Gold,UK Equities,US Equities,Global Equities
2021-02-22,97.41590118408203,169.50999450683594,650.180419921875,359.3735656738281,107.25518035888672
2021-02-23,97.44123840332031,169.1199951171875,651.8770751953125,359.80987548828125,107.24601745605469
2021-02-24,97.407470703125,169.0,655.1704711914062,363.7747497558594,108.0987777709961
2021-02-25,96.51323699951172,165.82000732421875,655.5695190429688,355.00933837890625,105.79723358154297
2021-02-26,97.29779052734375,161.80999755859375,638.9033813476562,353.1802062988281,104.77943420410156
2021-03-01,97.24710845947266,161.52999877929688,649.0828247070312,361.74127197265625,107.17266082763672
2021-03-02,97.26402282714844,162.41000366210938,651.5776977539062,358.9185485839844,106.76001739501953
2021-03-03,96.90911865234375,160.6199951171875,657.864990234375,354.16436767578125,105.28375244140625
2021-03-04,96.63029479980469,159.0399932861328,657.2661743164062,349.7817077636719,104.01836395263672
2021-03-05,96.56268310546875,159.13999938964844,654.6712646484375,356.2165222167969,105.49464416503906
2021-03-08,96.18245697021484,157.49000549316406,663.25390625,354.4429626464844,104.97199249267578
2021-03-09,96.54580688476562,160.83999633789062,664.5512084960938,359.5035095214844,106.60417175292969
2021-03-10,96.70635223388672,161.66000366210938,664.2518920898438,361.74127197265625,107.2093276977539
2021-03-11,96.69788360595703,161.52000427246094,660.5155639648438,365.40911865234375,108.20880889892578
2021-03-12,96.14862823486328,161.49000549316406,663.1102294921875,365.90118408203125,108.30049133300781
2021-03-15,96.25007629394531,162.1999969482422,661.4136962890625,368.0832214355469,108.77731323242188
2021-03-16,96.21623992919922,162.35000610351562,666.6034545898438,367.6189270019531,108.92402648925781
2021-03-17,96.20780944824219,163.50999450683594,662.9105834960938,368.8725280761719,109.30913543701172
2021-03-18,95.83600616455078,162.55999755859375,664.906982421875,363.5055847167969,107.7870101928711
2021-03-19,95.91206359863281,163.24000549316406,657.7207641601562,362.83294677734375,107.82368469238281
2021-03-22,96.09795379638672,163.0,660.2158203125,365.7300109863281,108.29132080078125
2021-03-23,96.34298706054688,161.80999755859375,657.9204711914062,362.8516540527344,107.28268432617188
2021-03-24,96.46131134033203,162.3699951171875,658.91845703125,361.0069885253906,106.69583892822266
2021-03-25,96.41061401367188,161.77999877929688,655.5252075195312,363.0379638671875,107.31018829345703
2021-03-26,96.25007629394531,162.24000549316406,662.2120361328125,368.8882141113281,108.6581039428711
2021-03-29,96.08953094482422,160.30999755859375,661.4136962890625,368.7019348144531,108.51139831542969
2021-03-30,96.16552734375,157.57000732421875,664.8070068359375,367.7237854003906,108.27300262451172
2021-03-31,96.18245697021484,159.9600067138672,659.6171264648438,369.2142639160156,108.64894104003906
2021-04-01,96.50572204589844,161.97999572753906,661.6133422851562,373.20147705078125,109.83179473876953
2021-04-06,96.64958190917969,163.22000122070312,669.39794921875,378.33447265625,111.06050109863281
2021-04-07,96.49722290039062,162.75999450683594,675.2865600585938,378.7723083496094,111.12470245361328
2021-04-08,96.73417663574219,164.50999450683594,681.9736328125,380.5702819824219,111.8949203491211
2021-04-09,96.62420654296875,163.27000427246094,679.1791381835938,383.3371276855469,112.38090515136719
2021-04-12,96.59882354736328,162.27999877929688,676.9833984375,383.4767761230469,112.30754852294922
2021-04-13,96.8780746459961,163.42999267578125,676.5841064453125,384.6134033203125,112.88522338867188
2021-04-14,96.8019027709961,162.72000122070312,681.3748779296875,383.2998352050781,112.50011444091797
2021-04-15,97.18270111083984,165.35000610351562,686.8641967773438,387.4173583984375,113.71047973632812
2021-04-16,96.9288558959961,166.35000610351562,690.057861328125,388.7123718261719,114.10477447509766
2021-04-19,96.85267639160156,165.88999938964844,687.7625122070312,386.8025817871094,113.63713073730469
2021-04-20,97.0050048828125,166.47999572753906,674.089111328125,383.9705810546875,112.51846313476562
2021-04-21,97.09809875488281,168.1300048828125,677.6820068359375,387.60369873046875,113.49041748046875
2021-04-22,97.12346649169922,167.0399932861328,681.9736328125,384.0636901855469,112.71101379394531
2021-04-23,97.10653686523438,166.39999389648438,682.572509765625,388.22784423828125,113.9030532836914
2021-04-26,97.02194213867188,166.83999633789062,684.7681884765625,389.038330078125,114.12310028076172
2021-04-27,96.78498077392578,166.4199981689453,682.7720336914062,388.9544982910156,114.04058837890625
2021-04-28,96.83573913574219,166.91000366210938,684.568603515625,388.84271240234375,114.11394500732422
