Date,US Bonds,Gold,UK Equities,US Equities,Global Equities
2021-03-02,0.00017393183143155078,0.005447934683729505,0.0038436898218667803,-0.007803155479823798,-0.0038502676842262495
2021-03-03,-0.0036488741107839617,-0.011021541189334294,0.009649336529077068,-0.013245849028865941,-0.013827882288094728
2021-03-04,-0.0028771683863860753,-0.009836893780889033,-0.0009102413517330099,-0.012374649490773937,-0.012018839179138818
2021-03-05,-0.000699694588286337,0.0006288110395962221,-0.0039480347070462996,0.01839665800211776,0.014192495981522502
2021-03-08,-0.003937609468024128,-0.010368190918767173,0.013109849270948937,-0.0049788807079338415,-0.0049542957986153935
2021-03-09,0.0037777150428097706,0.02127113294736649,0.0019559662353572094,0.014277464665160444,0.015548711818228922
2021-03-10,0.0016628930276869625,0.005098279923459348,-0.00045040382505268095,0.0062245913931422425,0.00567666288169999
2021-03-11,-8.757054458230495e-05,-0.000866011298261804,-0.0056248663639405505,0.010139419977394093,0.009322707479237469
2021-03-12,-0.005680117812422503,-0.00018572795011984056,0.003928242828630468,0.0013466150803851384,0.000847273295168316
2021-03-15,0.0010551170718131608,0.004396503999798185,-0.002558448245360667,0.005963460760559869,0.00440276764717451
2021-03-16,-0.00035154636805434514,0.0009248406787658592,0.007846463310177798,-0.0012613844004705221,0.0013487486726433406
2021-03-17,-8.762014565555365e-05,0.00714498527693741,-0.005539831917046101,0.003410055854420335,0.0035355739240128248
2021-03-18,-0.0038645852745605724,-0.005810023730399405,0.0030115659268139527,-0.014549588139203262,-0.013924959135897086
2021-03-19,0.0007936206560135162,0.004183119739068708,-0.010807855010852019,-0.0018504198222351054,0.00034024971511970037
2021-03-22,0.001938131563218315,-0.0014702614866924923,0.0037934884958812365,0.007984567649426344,0.0043370444047854395
2021-03-23,0.0025498281126707933,-0.007300628474884996,-0.003476664827582132,-0.007870168832552649,-0.009314102618296793
2021-03-24,0.0012281566452865267,0.0034608341081703298,0.00151687914199794,-0.005083800795009363,-0.005470084959517174
